Order_id,Availability,Costs,Customer demographics,Defect rates,Inspection results,Lead time,Lead times,Location,Manufacturing costs,Manufacturing lead time,Number of products sold,Order quantities,Price,Product type,Production volumes,Revenue generated,Routes,Shipping carriers,Shipping costs,Shipping times,Stock levels,Supplier name,Transportation modes
0aee36f0-6f25-595d-895f-af8a17fa6544,68,256.22779041235043,Non-binary,4.5441452727985725,Fail,24,12,Kolkata,34.54885581297658,18,83,61,60.10727807159611,skincare,938,7846.644764144073,Route A,Carrier C,1.9281175845677219,8,22,Supplier 5,Rail
991a8355-5c1b-5d71-b1f8-5c56d876f572,68,255.91681389299472,Non-binary,4.881438678198222,Fail,24,15,Kolkata,41.14319246231425,18,83,60,59.57933820073518,skincare,938,7668.09785755104,Route A,Carrier C,1.9221193177501175,8,24,Supplier 5,Rail
6a786459-e0f9-5366-aea1-89c5af5d10da,68,256.41366358130534,Non-binary,4.81359047883376,Fail,24,12,Kolkata,38.0049997616591,18,83,61,63.863067271466186,skincare,938,7851.531615323512,Route A,Carrier C,1.78370186349247,6,21,Supplier 5,Rail
fc607072-e8c5-574d-b572-730ce4f50de8,68,258.162522985724,Non-binary,4.716199214212593,Fail,24,12,Kolkata,36.981478447319404,18,83,59,62.72330121357539,skincare,935,7847.998351422544,Route A,Carrier C,1.7847164267129776,8,24,Supplier 5,Rail
602b2161-35a6-5e50-893e-73b89467ff44,68,255.27684830750488,Non-binary,4.657657143330601,Fail,24,15,Kolkata,37.9015913080838,18,83,60,60.10723526029865,skincare,938,7693.987118671112,Route A,Carrier C,1.8167058880820637,7,24,Supplier 5,Rail
fc2a25b1-2b10-50d5-ae13-bdd8f42760c7,10,886.3207955236555,Male,0.9916217216813848,Pending,27,27,Kolkata,46.74688704561167,30,327,36,8.603840960155376,haircare,804,2810.5664325444855,Route C,Carrier B,10.03648394463879,6,60,Supplier 4,Road
73e472bb-0739-5576-88fd-37eba8a766ac,10,879.2912414620675,Male,0.962249213973938,Pending,27,24,Kolkata,50.05661219061376,30,327,34,7.77655331861105,haircare,804,2726.0406970709428,Route C,Carrier B,9.196758117618757,5,62,Supplier 4,Road
b85f2ce7-1d9f-5c2e-88d8-7ee654d1d1c6,10,892.7551860688063,Male,0.9496969462161077,Pending,27,24,Kolkata,51.0116984161122,30,327,34,7.599421741280868,haircare,808,2749.059018212148,Route C,Carrier B,9.322750405758313,9,60,Supplier 4,Road
c55a17b3-919f-529b-99c5-6b475e59fe5f,10,874.1281881907701,Male,0.9487801210138899,Pending,27,24,Kolkata,53.26464338083033,30,327,33,8.199924654742109,haircare,805,2779.593219394746,Route C,Carrier B,9.540441594260392,9,61,Supplier 4,Road
4cbc409c-2939-5888-adca-0f83222cf89b,10,895.9307226068652,Male,1.0182203343908713,Pending,27,28,Kolkata,51.3854557863627,30,327,34,8.499699590060725,haircare,807,2742.7298011030757,Route C,Carrier B,7.5390702684315665,6,60,Supplier 4,Road
910b71e5-209c-535e-990b-85958d64af78,10,879.7275657582704,Male,0.9668287738975242,Pending,27,27,Kolkata,53.970945436247035,30,327,35,7.93579462345038,haircare,806,2773.640506005115,Route C,Carrier B,9.191061625050445,9,61,Supplier 4,Road
7cc96ed2-406e-5505-b74a-287429565cf3,10,867.4890085888462,Male,0.9771034897920651,Pending,27,28,Kolkata,52.19016422252112,30,327,34,7.8670104246067085,haircare,804,2773.011356570404,Route C,Carrier B,9.14453625187567,8,58,Supplier 4,Road
e1340c4f-14d1-5249-8964-92ba3023fca3,10,881.2084108478961,Male,0.9218220959907487,Pending,27,25,Kolkata,57.69267848977292,30,327,37,8.002803149967121,haircare,808,2761.1672520797115,Route C,Carrier B,7.04978986597887,7,59,Supplier 4,Road
e0736d9f-2e42-5d27-9a7f-d2fb716bfe78,10,874.0871820895824,Male,0.9901875913568204,Pending,27,27,Kolkata,49.32326165467127,30,327,36,8.621621649572814,haircare,805,2789.369415627141,Route C,Carrier B,8.6239857556325,9,60,Supplier 4,Road
689b6fca-4c03-5674-bae3-ee5db088f697,10,887.4793323007369,Male,1.0019028519558353,Pending,27,25,Kolkata,49.027532756972406,30,327,37,7.187881628008438,haircare,804,2760.0251255094895,Route C,Carrier B,9.681489747390543,8,62,Supplier 4,Road
cd4c3027-8515-5dd6-8d66-39fc1ce9a7b2,10,874.3373686805786,Male,0.9807375535640904,Pending,27,25,Kolkata,48.0662403841287,30,327,34,7.8784001416627705,haircare,806,2772.7475855493794,Route C,Carrier B,9.744013948409638,6,58,Supplier 4,Road
288c0bc7-243c-5e4e-9891-4ba8e8629819,10,876.1542126787293,Male,0.97671907790786,Pending,27,27,Kolkata,52.289834620742745,30,327,36,8.632886992003815,haircare,805,2798.057704137242,Route C,Carrier B,7.579663663023302,9,59,Supplier 4,Road
857f1c8a-a65b-5dfb-bafc-6f819772614b,10,863.451499508923,Male,0.9731136136678636,Pending,27,27,Kolkata,55.74734308285396,30,327,33,8.100694256873831,haircare,807,2788.215454483002,Route C,Carrier B,7.477210362011554,6,62,Supplier 4,Road
d30700e3-3980-5d6b-80b7-b7f4a299d176,10,876.1003263228095,Male,0.954450924319818,Pending,27,25,Kolkata,51.35286440615908,30,327,34,7.4858623769109105,haircare,804,2788.086296192775,Route C,Carrier B,7.963030169116175,9,58,Supplier 4,Road
06bbe0c2-5d12-5e86-959b-2a3b4644375a,10,858.7488871154463,Male,0.9712442695040057,Pending,27,27,Kolkata,52.92362714828844,30,327,37,7.67508208244839,haircare,808,2734.552124658583,Route C,Carrier B,8.491832386313336,8,59,Supplier 4,Road
99721638-b340-53d0-b26b-d89aa3f096a0,10,866.1413606253532,Male,0.9396069532641181,Pending,27,25,Kolkata,50.67763186939408,30,327,34,8.572543915377327,haircare,808,2780.85992622035,Route C,Carrier B,8.721234561225918,5,60,Supplier 4,Road
e37ae2b6-be28-5ffe-805d-bb1f69b073ff,10,886.773253067732,Male,0.9422959012624061,Pending,27,27,Kolkata,56.56797415044952,30,327,36,7.839878918922449,haircare,805,2742.040082619093,Route C,Carrier B,8.256856467558663,6,61,Supplier 4,Road
6e5e846d-796e-5092-bfb3-c22b5f2807e8,10,886.9966660490632,Male,0.9440119577469677,Pending,27,24,Kolkata,40.84913276687006,30,327,37,7.259899433939689,haircare,808,2730.894041385121,Route C,Carrier B,7.219688736785036,9,59,Supplier 4,Road
c391db07-5f76-5a7e-b60f-872fda9d7920,10,883.8253593614904,Male,0.9916874408662831,Pending,27,24,Kolkata,46.695030132605936,30,327,34,8.18231320076089,haircare,806,2764.358723829076,Route C,Carrier B,9.576648660082885,8,62,Supplier 4,Road
6dbd2b8d-56ef-5a60-b94e-73e0659a4d8d,10,871.5708150505951,Male,0.9491558313193642,Pending,27,28,Kolkata,56.119120260326376,30,327,36,8.565428442555712,haircare,806,2741.326465996215,Route C,Carrier B,7.818427086252399,6,62,Supplier 4,Road
6952484b-ec2b-58cd-9add-4f43e4218eb4,10,879.6610896725206,Male,0.9614766710878472,Pending,27,26,Kolkata,49.55993147143826,30,327,36,6.995817725149187,haircare,805,2788.2135597823094,Route C,Carrier B,8.818705210136708,6,58,Supplier 4,Road
6f0c714c-56ed-59f0-8cfb-6b798dd869e5,10,880.0492829855308,Male,0.9686151397648841,Pending,27,27,Kolkata,39.38709022917081,30,327,35,7.991326519576987,haircare,804,2788.875206380788,Route C,Carrier B,10.774995650072357,7,59,Supplier 4,Road
760972cf-06e1-5d6b-adb0-2104fd63db34,10,869.8864408430092,Male,0.9599635172936646,Pending,27,24,Kolkata,51.66173834042627,30,327,33,8.544016942436034,haircare,806,2713.709211204576,Route C,Carrier B,8.436712539937034,7,58,Supplier 4,Road
e8306c7a-d2c5-53f1-a34e-ea3cc2cf9b4d,10,893.3121108786445,Male,0.9471535173284741,Pending,27,28,Kolkata,52.33401729055167,30,327,35,8.07341644700516,haircare,807,2743.428682787946,Route C,Carrier B,8.165537060119842,8,61,Supplier 4,Road
6309511e-d9a1-5b08-b288-8206b2d04726,10,887.8024869645673,Male,0.9701701905504261,Pending,27,25,Kolkata,49.65693039043617,30,327,35,7.952409231345109,haircare,806,2725.959669694957,Route C,Carrier B,8.76822825297957,7,59,Supplier 4,Road
bbe4a862-fcdb-5b6d-adf1-b48c38a7e65c,10,878.1363245624487,Male,0.9622694376032039,Pending,27,24,Kolkata,47.16195747237559,30,327,33,8.23231420521469,haircare,807,2753.544457186174,Route C,Carrier B,10.021542756856336,5,62,Supplier 4,Road
0c03b3df-c0b0-5edc-95c8-90d774fb4897,10,880.3176054046826,Male,0.9378217355383984,Pending,27,24,Kolkata,55.756079865817775,30,327,35,7.6489878666578734,haircare,808,2778.934084265337,Route C,Carrier B,8.469837945871225,6,58,Supplier 4,Road
f6d9f527-a79a-5887-a7e1-ad88efbfbc20,10,881.914925722683,Male,0.9576966135559166,Pending,27,25,Kolkata,51.35030714608199,30,327,34,7.8309689153847675,haircare,804,2759.639848556306,Route C,Carrier B,10.554623755247432,7,61,Supplier 4,Road
8c792336-617b-5e22-a722-942da47f6265,10,862.1120678397456,Male,0.9271782083493937,Pending,27,28,Kolkata,47.20588407767832,30,327,33,8.385074822267505,haircare,804,2750.0276071290064,Route C,Carrier B,7.748917593449864,8,61,Supplier 4,Road
7e059e54-dd6b-5a32-891d-43cee4dca232,10,877.9056270963504,Male,0.9900170396382199,Pending,27,27,Kolkata,53.008994512925995,30,327,33,7.970729708065013,haircare,806,2802.309700971369,Route C,Carrier B,8.198023086940962,6,62,Supplier 4,Road
be551731-7b2c-5f45-a322-5542072b31d6,10,874.078974537692,Male,0.9580965193633607,Pending,27,25,Kolkata,52.43219213197948,30,327,34,7.694466757282355,haircare,806,2702.582126404806,Route C,Carrier B,8.450462412599563,7,60,Supplier 4,Road
503c0e80-25bd-5171-b063-834c8b79ba14,10,871.2659209655966,Male,0.9590220820905605,Pending,27,25,Kolkata,52.14358970122811,30,327,37,7.9837550884540365,haircare,807,2800.5584780803424,Route C,Carrier B,9.160573448842676,8,59,Supplier 4,Road
0c7860d0-f976-5c99-8d03-f3b5d0a96138,10,877.6070780115647,Male,0.9474412996291723,Pending,27,26,Kolkata,45.791284098841444,30,327,35,8.492248912106415,haircare,804,2751.2854892146365,Route C,Carrier B,9.884333951231138,7,62,Supplier 4,Road
61386984-15b3-5d13-9df9-fe5b948e5cc8,10,895.9020855982444,Male,0.9891188565291121,Pending,27,28,Kolkata,50.911291073957685,30,327,35,7.945747718532888,haircare,808,2764.181604226999,Route C,Carrier B,7.831587595140159,6,59,Supplier 4,Road
d9dc2a3b-5e06-5a80-b148-4269cab7964a,10,885.720924433711,Male,0.9554995372307029,Pending,27,26,Kolkata,60.53732879804979,30,327,35,7.821894027877402,haircare,805,2751.7536914274183,Route C,Carrier B,9.439098801113007,8,61,Supplier 4,Road
cbf2ab55-e3fe-5acb-a35b-594ae38f4781,10,875.0541505492205,Male,0.9363891269395096,Pending,27,24,Kolkata,47.625458521802734,30,327,37,8.096066509799682,haircare,805,2809.023934202955,Route C,Carrier B,9.273329352010991,8,62,Supplier 4,Road
1d6d08af-a916-5462-b19a-5e6f41d8b353,10,885.1201804478535,Male,0.9677406725996649,Pending,27,25,Kolkata,47.743048435816284,30,327,34,8.37346548573417,haircare,804,2732.2892871819536,Route C,Carrier B,9.90318605345115,9,58,Supplier 4,Road
92420e25-bed4-58aa-9b65-c7c94c500448,10,892.3964494025576,Male,0.9721156923853852,Pending,27,25,Kolkata,52.13158030380039,30,327,37,8.221091103697246,haircare,806,2766.667035034039,Route C,Carrier B,9.111032107569265,6,59,Supplier 4,Road
f8f51b1c-6c9d-572e-b7ed-71590274e676,10,888.2185135014059,Male,0.9398149690033701,Pending,27,27,Kolkata,51.20024613055336,30,327,36,7.905420277415897,haircare,808,2780.9331257517197,Route C,Carrier B,9.458304722774432,5,58,Supplier 4,Road
35bda1c8-c526-5cf9-a611-46327c8322c2,28,609.7425816935499,Male,3.064534368888669,Pending,24,15,Chennai,60.435355532129826,8,168,43,53.823317579049295,skincare,463,9499.590608971535,Route C,Carrier B,2.640181268661784,2,7,Supplier 3,Rail
ea88f619-d506-517a-b2f2-3afad4f24514,28,605.4369084151216,Male,3.057202768320973,Pending,24,17,Chennai,56.522769627575215,8,168,44,50.30268940001173,skincare,460,9566.317691555378,Route C,Carrier B,2.753214498545831,2,4,Supplier 3,Rail
010589f2-07c6-5bc2-b8e1-c5daa1ce0b93,28,613.6340343073501,Male,2.919224223449691,Pending,24,16,Chennai,64.18663754818134,8,168,43,52.48133890406796,skincare,463,9640.828265116916,Route C,Carrier B,2.6760200915219547,5,8,Supplier 3,Rail
e406e0ed-361f-55de-8ca4-2e8c998be7bc,28,611.7770247382691,Male,2.975988583484468,Pending,24,18,Chennai,56.85816490481047,8,168,46,49.44148944176029,skincare,460,9569.526395712048,Route C,Carrier B,2.9509190648412327,2,4,Supplier 3,Rail
1893f02a-476c-5738-a109-e71232bd0126,28,614.8343279603337,Male,3.000444412270817,Pending,24,15,Chennai,59.50113800086147,8,168,44,45.119819162104534,skincare,462,9576.388615321526,Route C,Carrier B,2.873880683930988,2,5,Supplier 3,Rail
44a819a5-a642-5a87-b5bf-613f0d5f0432,28,613.2498115041802,Male,3.100671015157768,Pending,24,19,Chennai,57.18862705999492,8,168,43,54.4418312693548,skincare,462,9621.355389925395,Route C,Carrier B,2.3283535211018496,2,4,Supplier 3,Rail
0425f877-a5f7-544e-b895-a9e1dc0af42a,28,615.7749626280818,Male,2.949041079993922,Pending,24,16,Chennai,63.48311372905709,8,168,43,53.49884768967179,skincare,462,9717.853057891878,Route C,Carrier B,2.8375737123024614,3,7,Supplier 3,Rail
c15e1e00-6fdc-5464-8dab-f4abe0c03eef,28,606.1175945326764,Male,2.9938015107173004,Pending,24,19,Chennai,59.61912271281748,8,168,44,49.492890787667086,skincare,463,9622.045238340777,Route C,Carrier B,2.514412500650044,4,6,Supplier 3,Rail
96d59223-8484-55ca-aaf7-c5da65bbec97,28,617.4071321236274,Male,2.991802405979986,Pending,24,17,Chennai,58.12473083181531,8,168,43,49.64583256416898,skincare,460,9759.258608778875,Route C,Carrier B,2.4032325139064628,5,4,Supplier 3,Rail
2a25d39d-a409-5d66-8fef-139f6b1f883a,28,610.5833375217823,Male,3.1003052783187157,Pending,24,15,Chennai,51.58980143263351,8,168,44,51.09415482619621,skincare,462,9558.80024080574,Route C,Carrier B,2.572321163710167,2,7,Supplier 3,Rail
cc98f9d1-05b0-5ace-a607-70d58c561477,28,622.0254148592932,Male,2.900787876479896,Pending,24,16,Chennai,52.68593934893071,8,168,42,46.49488803472313,skincare,462,9534.260317089667,Route C,Carrier B,2.5612554070060254,2,6,Supplier 3,Rail
56cf95bc-88a1-5d10-8f83-c66eff96fa68,28,605.1794393604416,Male,2.960585172682767,Pending,24,15,Chennai,69.68719382890805,8,168,43,51.53105214251533,skincare,462,9841.126354186803,Route C,Carrier B,2.8051102118329783,6,4,Supplier 3,Rail
1ad49548-1b6a-552e-b10c-4a2c07fa2335,28,619.9578090693382,Male,2.9815103723292418,Pending,24,18,Chennai,66.93288651671732,8,168,42,51.70756085239848,skincare,459,9591.60835657397,Route C,Carrier B,2.9428404030617425,3,5,Supplier 3,Rail
f226b037-503a-5a6c-b455-b55e8a4a1420,28,610.5852337805037,Male,3.003726687315125,Pending,24,19,Chennai,52.66976200690982,8,168,46,50.019655134391876,skincare,461,9528.56477735881,Route C,Carrier B,2.3458621062045153,6,8,Supplier 3,Rail
f0b798b1-2165-5bee-ab53-fcae0b4c1bda,28,605.4096007562314,Male,2.9396687808451145,Pending,24,15,Chennai,55.69439356368793,8,168,46,53.12445205340154,skincare,461,9486.937441079079,Route C,Carrier B,2.413130520171284,5,8,Supplier 3,Rail
427006df-439d-51b0-ab49-3b3bfaaf7220,28,606.4305069619274,Male,2.900837745263548,Pending,24,18,Chennai,59.036922625823834,8,168,44,48.49021037675522,skincare,461,9758.937793678653,Route C,Carrier B,2.7275872397688543,5,6,Supplier 3,Rail
1d5361b2-3bba-5927-a108-4b732b18910f,28,607.4270767333286,Male,3.0504271080153447,Pending,24,18,Chennai,64.94545887910559,8,168,44,52.19424092026565,skincare,461,9622.181690717289,Route C,Carrier B,2.6704440667005986,5,4,Supplier 3,Rail
b0e7fb79-32e4-548e-98dc-949e57812aba,28,611.9639856973562,Male,3.079344512015569,Pending,24,16,Chennai,66.63505146798437,8,168,42,51.13627399333038,skincare,461,9630.639085029985,Route C,Carrier B,2.95828959718388,2,4,Supplier 3,Rail
b14357f4-ff78-5e21-a353-c4042718b410,28,612.5652573673369,Male,3.0360793466881577,Pending,24,15,Chennai,62.29262266686596,8,168,43,49.75701634751068,skincare,461,9639.763962379866,Route C,Carrier B,2.323096454993091,4,6,Supplier 3,Rail
6356dfb7-836d-5ae5-81fc-3100eee2f9ce,28,605.8831980860558,Male,2.9430737034997985,Pending,24,17,Chennai,51.156154025566266,8,168,42,48.21892840880332,skincare,460,9752.936106747648,Route C,Carrier B,2.669911473910537,5,4,Supplier 3,Rail
75f01dcb-d145-5879-9f4c-214436e96873,28,609.2307947973316,Male,2.970768224509548,Pending,24,16,Chennai,57.304596859931664,8,168,42,45.22380018727529,skincare,460,9637.801254699334,Route C,Carrier B,3.1469067699973405,5,7,Supplier 3,Rail
126de254-6802-59e7-b733-ed6711b60347,28,622.4337567333573,Male,3.0587806458956455,Pending,24,17,Chennai,52.553015513021634,8,168,45,52.0201409471286,skincare,459,9881.456661946087,Route C,Carrier B,2.5334091054203642,3,8,Supplier 3,Rail
ff3b37ed-727e-5ab3-a202-32f9e3387e5a,28,619.9064954823772,Male,3.0601800299509967,Pending,24,18,Chennai,61.31856968647419,8,168,43,50.63118067308227,skincare,462,9668.049866858506,Route C,Carrier B,2.2767548701158704,4,7,Supplier 3,Rail
5ca7eb2d-bb2d-5056-b63b-daa314f1ad57,28,612.0380723349747,Male,2.902485327618407,Pending,24,15,Chennai,50.620747412262695,8,168,45,51.563413842653745,skincare,459,9757.651856469318,Route C,Carrier B,2.8982196699123026,3,6,Supplier 3,Rail
0bd465c0-65bd-5105-806a-9a5b1f340374,28,609.6107919121755,Male,3.0101046929723134,Pending,24,19,Chennai,61.69761880532782,8,168,46,51.33171595193832,skincare,463,9732.882098901015,Route C,Carrier B,2.729445756424948,6,4,Supplier 3,Rail
b670eef9-518a-57c8-8663-1b1b7858cf20,28,610.110652564876,Male,2.961631708152037,Pending,24,19,Chennai,61.98640439600458,8,168,45,49.21594938103893,skincare,462,9651.616064707163,Route C,Carrier B,2.7632336031447733,5,7,Supplier 3,Rail
a05a1d56-f202-5df5-afdc-c306cc258e00,28,613.1178575731127,Male,3.006211841651483,Pending,24,15,Chennai,62.90790281112914,8,168,43,55.108468795417544,skincare,463,9598.462261005358,Route C,Carrier B,2.7295167480415548,5,7,Supplier 3,Rail
9ba40375-5d31-5df6-87df-ea58f97984c5,28,603.1465213992684,Male,3.044127536007811,Pending,24,15,Chennai,60.018459399636484,8,168,44,51.533685524692224,skincare,463,9687.186668514794,Route C,Carrier B,2.6891841335733604,3,8,Supplier 3,Rail
7d72601e-5eb1-537e-9d1a-8b2d4f3b3bc8,28,607.8108075166543,Male,2.9986069247518907,Pending,24,19,Chennai,59.69473170150353,8,168,45,47.65118546291927,skincare,461,9704.385824374716,Route C,Carrier B,2.756284152970742,4,6,Supplier 3,Rail
8aae4a4f-b314-592c-b43e-877fc9eac589,28,599.2112022272701,Male,3.009610654562532,Pending,24,18,Chennai,62.342511312366014,8,168,43,47.063566122083635,skincare,462,9599.85114619346,Route C,Carrier B,3.0187902537829117,6,8,Supplier 3,Rail
5fe7363a-8648-5352-9c79-5c9e2a5035fa,28,611.8119893155961,Male,3.040731150397268,Pending,24,19,Chennai,62.060385965986086,8,168,43,52.26721676261976,skincare,461,9671.195344955266,Route C,Carrier B,2.857793938884022,2,4,Supplier 3,Rail
aa7cd680-9663-517b-9c64-e8a4211321d5,28,613.323084101054,Male,3.043840185082963,Pending,24,19,Chennai,55.895119176776056,8,168,43,54.391622497311836,skincare,459,9774.492363516905,Route C,Carrier B,2.6637402601332694,3,7,Supplier 3,Rail
27ad391c-30ea-58dd-8853-1534a6e39678,28,606.4347687879791,Male,2.9617106990581594,Pending,24,18,Chennai,59.611626379582155,8,168,45,50.69447137184177,skincare,459,9854.99135348226,Route C,Carrier B,2.6712402321383153,6,6,Supplier 3,Rail
4b1ef519-6376-54d0-9802-dcba36756043,28,618.9707546688426,Male,2.9755948823025573,Pending,24,16,Chennai,58.34506397690539,8,168,43,49.325058070313545,skincare,462,9737.625614875318,Route C,Carrier B,2.38263785032601,4,6,Supplier 3,Rail
683b374b-6b5e-5b06-9d1a-fa5021099bfc,28,601.9096455462219,Male,3.0287600465035553,Pending,24,19,Chennai,59.716087664179526,8,168,43,51.016995798452164,skincare,459,9834.987067078406,Route C,Carrier B,2.635206973668623,3,4,Supplier 3,Rail
4c65a63c-03ee-5c28-9d7a-7e2dd290cc89,28,600.4556105914845,Male,3.0251021674753327,Pending,24,17,Chennai,61.085680298098566,8,168,43,54.8243573913589,skincare,460,9594.36817232574,Route C,Carrier B,1.9983297733214906,4,8,Supplier 3,Rail
40e212b7-b5c1-57d0-b613-e4fd01e2f92a,28,610.7469693296081,Male,2.9776429171331324,Pending,24,17,Chennai,70.39017576608111,8,168,46,50.688412577271414,skincare,461,9722.902782417732,Route C,Carrier B,2.192851011890133,5,8,Supplier 3,Rail
da671c23-8c2b-591e-9b3a-bb7ed8e5d0e2,28,615.7600059473997,Male,2.8631029556560783,Pending,24,17,Chennai,57.875349071747074,8,168,44,52.34454810025926,skincare,459,9784.370969649177,Route C,Carrier B,2.565888010235982,6,5,Supplier 3,Rail
9c4f2e95-803e-561b-94c3-186457baedb9,28,619.6407118246606,Male,2.89201768017644,Pending,24,17,Chennai,64.42023218338899,8,168,44,53.73860085730734,skincare,461,9568.592908450244,Route C,Carrier B,2.681833662836301,4,6,Supplier 3,Rail
84ff287e-edd4-5ee2-add5-38b1d726a153,28,606.5828613380592,Male,3.037918801921201,Pending,24,16,Chennai,51.815868860504246,8,168,46,51.81159007243735,skincare,461,9608.250721356006,Route C,Carrier B,2.215251796996127,5,7,Supplier 3,Rail
69e04b68-cd43-57aa-ae55-8a5e652ab423,28,615.9524633231354,Male,2.9563100037307457,Pending,24,15,Chennai,67.52211512005663,8,168,43,49.46021337880897,skincare,459,9822.932155431185,Route C,Carrier B,2.3852164251760835,6,7,Supplier 3,Rail
a7337070-9d1f-5f6e-9113-c6d0e89c9546,43,760.8807930920847,Unknown,1.956864043234834,Pass,30,14,Kolkata,28.24790266964581,7,781,66,73.81077460952282,skincare,737,9478.218408044819,Route A,Carrier C,6.910919595902929,6,91,Supplier 3,Road
0982a36e-cfaf-5fea-91fd-2e0b4aa2b49a,43,759.8599155470281,Unknown,2.006699047744224,Pass,30,14,Kolkata,29.11208043804531,7,781,66,70.59283675286049,skincare,739,9443.183549151463,Route A,Carrier C,6.574292971053952,6,90,Supplier 3,Road
df5d4378-a92e-505a-a794-b1cf2d444a52,43,767.9000984078616,Unknown,1.9634093274473894,Pass,30,14,Kolkata,28.978376101058295,7,781,65,79.98373699213134,skincare,735,9717.802015085792,Route A,Carrier C,6.0788905662714665,3,91,Supplier 3,Road
aceb1a05-d0bc-5b3b-9273-ae11513057b7,43,766.139221071157,Unknown,1.952016254492582,Pass,30,15,Kolkata,29.415223595386582,7,781,66,92.19670281184298,skincare,739,9686.099283620595,Route A,Carrier C,6.58068789434296,3,88,Supplier 3,Road
de3f30d9-d905-5ab5-9b00-b5f6c83b6954,43,749.1748237042746,Unknown,1.9590463620023038,Pass,30,11,Kolkata,28.474990589643614,7,781,63,73.46890798640158,skincare,738,9612.911094646692,Route A,Carrier C,5.392142455150776,2,91,Supplier 3,Road
e3a12aa1-bd31-5be3-ae80-ee5496fb5bff,43,772.4129494204507,Unknown,1.9343282161274897,Pass,30,14,Kolkata,24.69877640109391,7,781,66,83.89336222981713,skincare,737,9567.175259368758,Route A,Carrier C,5.589714852508189,4,87,Supplier 3,Road
a57d6639-e4b3-5200-bcdb-c2a4a7fd51a4,43,771.6788048301186,Unknown,1.9749234672871165,Pass,30,15,Kolkata,28.92681699201877,7,781,63,84.259888815972,skincare,738,9529.576892874535,Route A,Carrier C,5.821237780308455,3,87,Supplier 3,Road
409aada4-9c44-5159-ba64-24cc6ae8b0ee,43,756.4122894433306,Unknown,1.9907566013905815,Pass,30,12,Kolkata,25.501755750130375,7,781,66,84.784838389307,skincare,736,9598.537366132907,Route A,Carrier C,6.531277711728563,3,91,Supplier 3,Road
adf99533-8455-543e-a550-7b8c5498ec8d,43,764.186662744341,Unknown,1.9081876380809337,Pass,30,11,Kolkata,30.570931380221044,7,781,62,73.73401994950245,skincare,736,9722.762507857826,Route A,Carrier C,6.919816907554635,3,91,Supplier 3,Road
afec0538-882a-5dd3-bb4d-e919e96849b5,43,764.9343383979894,Unknown,2.015393785164794,Pass,30,13,Kolkata,28.766629390562393,7,781,66,79.78643374299985,skincare,739,9594.384964537172,Route A,Carrier C,7.24654144496482,2,91,Supplier 3,Road
3f2ec7ca-b729-57ab-b1cb-79401e7187d3,43,763.1580902092791,Unknown,1.925876457927389,Pass,30,15,Kolkata,31.076081986080894,7,781,64,76.57071856149153,skincare,737,9778.962087632193,Route A,Carrier C,6.929264969976086,4,87,Supplier 3,Road
08f62a94-ab02-5b3a-97ba-bbacf323d578,43,756.9851302610905,Unknown,1.949979846307031,Pass,30,14,Kolkata,29.160011617834332,7,781,66,76.67387299084596,skincare,738,9485.603516825353,Route A,Carrier C,6.027888840181634,3,89,Supplier 3,Road
661c0199-1b7f-50ee-9662-151dfbaa6dfd,43,756.0616876679279,Unknown,1.9685937078757048,Pass,30,15,Kolkata,30.020275964038827,7,781,62,78.19878643041284,skincare,736,9569.666733991004,Route A,Carrier C,6.106576421802911,4,88,Supplier 3,Road
f20a6c31-40cc-5991-b8c9-11bc895a0d0f,43,760.9793985936718,Unknown,1.9460423664503455,Pass,30,14,Kolkata,28.747928489487528,7,781,66,72.00461697353637,skincare,735,9535.842988605016,Route A,Carrier C,7.697070230809908,5,91,Supplier 3,Road
6672f91b-2605-5176-a028-c29316752e50,43,770.1004168387894,Unknown,1.8903121653334158,Pass,30,12,Kolkata,28.733576532312316,7,781,63,82.01658132200005,skincare,737,9467.685616665069,Route A,Carrier C,6.397105150321772,2,91,Supplier 3,Road
fbec1bbc-a3fd-58f4-8d6e-b9944e9a23bc,43,765.3116520637328,Unknown,1.914346685170812,Pass,30,15,Kolkata,30.816053424886384,7,781,62,70.94248270548822,skincare,735,9556.898000534915,Route A,Carrier C,6.28019125398572,6,87,Supplier 3,Road
96a2c42b-927f-52d9-b4b7-f3bda767c257,43,758.3528899141153,Unknown,1.9467841309978722,Pass,30,14,Kolkata,29.549897654155348,7,781,63,78.39305179246126,skincare,738,9611.495372134661,Route A,Carrier C,6.217846264014694,3,88,Supplier 3,Road
a0b039dc-f8eb-54d4-8f91-de0aecc67b09,43,767.0478787603955,Unknown,1.965202136356681,Pass,30,14,Kolkata,28.059503997606203,7,781,66,81.07570970133844,skincare,738,9621.727443671738,Route A,Carrier C,6.561650672933725,6,91,Supplier 3,Road
4f904cac-0f1e-5aac-9093-491b19fdfdd3,43,739.49154628523,Unknown,1.9117921380075504,Pass,30,15,Kolkata,25.886641382258134,7,781,64,75.48234207990713,skincare,735,9779.296413438806,Route A,Carrier C,4.839619340697662,2,87,Supplier 3,Road
739221d5-ac77-5e89-8a19-8c624b158513,43,769.9180143075658,Unknown,2.0019297541528287,Pass,30,11,Kolkata,29.146439105392883,7,781,62,80.75924398161919,skincare,738,9616.007225689624,Route A,Carrier C,6.5739877779362335,3,89,Supplier 3,Road
