image_name,shipment_id,container_id,class_id,confidence,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,detected_at,model_version
10_20220427T113818842Z_s00.mp4_91500.jpg,23899fe3-176f-4bcb-a7c9-7cdc7e16978d,CNT-c4460427-b2e7-4792-89ff-007720a5bc8e,0,0.818,0.372222,0.340365,0.040741,0.128646,0.005241166686,2026-01-26 18:37:47.833471,yolo_v8
10_20220427T113818842Z_s00.mp4_91500.jpg,23899fe3-176f-4bcb-a7c9-7cdc7e16978d,CNT-c4460427-b2e7-4792-89ff-007720a5bc8e,0,0.932,0.833796,0.332031,0.037963,0.127604,0.004844230652,2026-01-26 18:37:47.833474,yolo_v8
10_20220427T113818842Z_s00.mp4_91500.jpg,23899fe3-176f-4bcb-a7c9-7cdc7e16978d,CNT-c4460427-b2e7-4792-89ff-007720a5bc8e,1,0.782,0.815741,0.49349,0.085185,0.015104,0.00128663424,2026-01-26 18:37:47.833475,yolo_v8
10_20220427T113818842Z_s00.mp4_91500.jpg,23899fe3-176f-4bcb-a7c9-7cdc7e16978d,CNT-c4460427-b2e7-4792-89ff-007720a5bc8e,1,0.965,0.167593,0.490625,0.07963,0.0125,0.000995375,2026-01-26 18:37:47.833477,yolo_v8
11_20220427T124921005Z_s00.mp4_54700.jpg,e0774a29-022f-40f4-961e-f2d0ab849af5,CNT-4f6d0740-55d5-44a1-962d-39f6ed71a25e,0,0.817,0.615741,0.264583,0.064815,0.273958,0.01775658777,2026-01-26 18:37:47.833686,yolo_v8
11_20220427T124921005Z_s00.mp4_54700.jpg,e0774a29-022f-40f4-961e-f2d0ab849af5,CNT-4f6d0740-55d5-44a1-962d-39f6ed71a25e,0,0.829,0.7875,0.307552,0.060185,0.228646,0.01376105951,2026-01-26 18:37:47.833688,yolo_v8
11_20220427T124921005Z_s00.mp4_54700.jpg,e0774a29-022f-40f4-961e-f2d0ab849af5,CNT-4f6d0740-55d5-44a1-962d-39f6ed71a25e,1,0.83,0.110648,0.648438,0.219444,0.045833,0.010057776852,2026-01-26 18:37:47.833690,yolo_v8
12_20210809T010801880Z_s00frame572952964667.jpg,e75763d9-52b0-413e-b38c-463c914579d3,CNT-0c13c2e6-d5eb-45a2-b585-e5eb95b377d5,0,0.942,0.475,0.483854,0.046296,0.176042,0.0081500404319999,2026-01-26 18:37:47.833823,yolo_v8
12_20210809T010801880Z_s00frame572952964667.jpg,e75763d9-52b0-413e-b38c-463c914579d3,CNT-0c13c2e6-d5eb-45a2-b585-e5eb95b377d5,0,0.815,0.923611,0.366406,0.152778,0.027604,0.004217283912,2026-01-26 18:37:47.833825,yolo_v8
12_20210809T010801880Z_s00frame572952964667.jpg,e75763d9-52b0-413e-b38c-463c914579d3,CNT-0c13c2e6-d5eb-45a2-b585-e5eb95b377d5,1,0.989,0.148611,0.648958,0.106481,0.022917,0.002440225077,2026-01-26 18:37:47.833827,yolo_v8
12_20210809T010801880Z_s00frame572952964667.jpg,e75763d9-52b0-413e-b38c-463c914579d3,CNT-0c13c2e6-d5eb-45a2-b585-e5eb95b377d5,1,0.985,0.841667,0.644531,0.092593,0.028646,0.002652419078,2026-01-26 18:37:47.833828,yolo_v8
11_20220315T010511804Z_s00.mp4_22400.jpg,7c360069-5e13-468a-ad7e-7373514180b4,CNT-d587cbe4-2840-4e82-9f55-7d6fbac81c73,0,0.778,0.40463,0.404948,0.035185,0.131771,0.004636362635,2026-01-26 18:37:47.834051,yolo_v8
11_20220315T010511804Z_s00.mp4_22400.jpg,7c360069-5e13-468a-ad7e-7373514180b4,CNT-d587cbe4-2840-4e82-9f55-7d6fbac81c73,1,0.894,0.132407,0.558854,0.062963,0.016667,0.001049404321,2026-01-26 18:37:47.834054,yolo_v8
122_20220411T121059285Z_s00.mp4_15100.jpg,d997a922-639c-4b7d-8c52-6a2a4e0611a3,CNT-fec93da2-5c25-4062-afe9-f323c4ed33a8,0,0.978,0.87037,0.284635,0.035185,0.222396,0.00782500326,2026-01-26 18:37:47.834187,yolo_v8
122_20220411T121059285Z_s00.mp4_15100.jpg,d997a922-639c-4b7d-8c52-6a2a4e0611a3,CNT-fec93da2-5c25-4062-afe9-f323c4ed33a8,1,0.946,0.833796,0.608594,0.141667,0.021354,0.003025157118,2026-01-26 18:37:47.834189,yolo_v8
165_20220513T124650124Z_s00.mp4_500.jpg,468721ad-b8ff-4d6e-a1bb-e886c8cfebad,CNT-8ad1b2d6-e1bf-4426-8010-a4db8c5d4455,0,0.802,0.508333,0.283594,0.035185,0.239063,0.008411431655,2026-01-26 18:37:47.834318,yolo_v8
165_20220513T124650124Z_s00.mp4_500.jpg,468721ad-b8ff-4d6e-a1bb-e886c8cfebad,CNT-8ad1b2d6-e1bf-4426-8010-a4db8c5d4455,0,0.843,0.681019,0.348698,0.026852,0.206771,0.005552214892,2026-01-26 18:37:47.834320,yolo_v8
165_20220513T124650124Z_s00.mp4_500.jpg,468721ad-b8ff-4d6e-a1bb-e886c8cfebad,CNT-8ad1b2d6-e1bf-4426-8010-a4db8c5d4455,1,0.776,0.471296,0.57474,0.12037,0.021354,0.00257038098,2026-01-26 18:37:47.834322,yolo_v8
165_20220513T124650124Z_s00.mp4_500.jpg,468721ad-b8ff-4d6e-a1bb-e886c8cfebad,CNT-8ad1b2d6-e1bf-4426-8010-a4db8c5d4455,1,0.85,0.96713,0.54349,0.065741,0.017188,0.0011299563079999,2026-01-26 18:37:47.834324,yolo_v8
113_20220408T113802113Z_s00.mp4_41200.jpg,3a5bcb5b-682e-4c53-af25-5d8484c93216,CNT-933d9b98-e7eb-486a-99b1-7f295c4aec8f,1,0.86,0.506944,0.723437,0.152778,0.042708,0.006524842824,2026-01-26 18:37:47.834362,yolo_v8
116_20220425T115358805Z_s00.mp4_115800.jpg,ba2d7863-c3cc-467e-a913-3c7e33498143,CNT-7d3f0f80-6548-401d-9f22-18a4c69c72cc,0,0.882,0.731481,0.259115,0.02963,0.186979,0.00554018777,2026-01-26 18:37:47.834453,yolo_v8
116_20220425T115358805Z_s00.mp4_115800.jpg,ba2d7863-c3cc-467e-a913-3c7e33498143,CNT-7d3f0f80-6548-401d-9f22-18a4c69c72cc,1,0.848,0.406944,0.509115,0.100926,0.018229,0.0018397800539999,2026-01-26 18:37:47.834455,yolo_v8
112_20220509T121638323Z_s00.mp4_2500.jpg,8e378b70-e451-4295-bb8f-35b4073bb764,CNT-9bf8048a-4efa-4e5b-b228-68c79a76626f,0,0.905,0.322685,0.661458,0.117593,0.029167,0.003429835031,2026-01-26 18:37:47.834494,yolo_v8
112_20220509T121638323Z_s00.mp4_2500.jpg,8e378b70-e451-4295-bb8f-35b4073bb764,CNT-9bf8048a-4efa-4e5b-b228-68c79a76626f,0,0.795,0.669907,0.301302,0.060185,0.249479,0.015014893615,2026-01-26 18:37:47.834496,yolo_v8
112_20220509T121638323Z_s00.mp4_2500.jpg,8e378b70-e451-4295-bb8f-35b4073bb764,CNT-9bf8048a-4efa-4e5b-b228-68c79a76626f,0,0.806,0.928704,0.272135,0.12037,0.056771,0.00683352527,2026-01-26 18:37:47.834497,yolo_v8
11_20220127T062146111Z_s00.mp4___50.jpg,c96c6e41-62cf-41e3-8017-d863991c51a0,CNT-ccfe32ee-fd32-4533-8bf9-e400c5e18677,0,0.75,0.754167,0.592448,0.043519,0.142187,0.006187836053,2026-01-26 18:37:47.834646,yolo_v8
11_20220427T113838450Z_s00.mp4_19500.jpg,6c21e268-afda-47d6-bd38-46fc5705bf17,CNT-75012c4f-4199-4171-8a0e-0b76d007f0c4,0,0.804,0.497222,0.180469,0.062963,0.246354,0.015511186902,2026-01-26 18:37:47.834761,yolo_v8
11_20220427T113838450Z_s00.mp4_19500.jpg,6c21e268-afda-47d6-bd38-46fc5705bf17,CNT-75012c4f-4199-4171-8a0e-0b76d007f0c4,0,0.928,0.243519,0.113802,0.046296,0.226562,0.010488914352,2026-01-26 18:37:47.834763,yolo_v8
11_20220427T113838450Z_s00.mp4_19500.jpg,6c21e268-afda-47d6-bd38-46fc5705bf17,CNT-75012c4f-4199-4171-8a0e-0b76d007f0c4,1,0.786,0.961574,0.508333,0.076852,0.016667,0.001280892284,2026-01-26 18:37:47.834764,yolo_v8
11_20220427T113838450Z_s00.mp4_19500.jpg,6c21e268-afda-47d6-bd38-46fc5705bf17,CNT-75012c4f-4199-4171-8a0e-0b76d007f0c4,1,0.765,0.296759,0.471354,0.136111,0.029167,0.003969949537,2026-01-26 18:37:47.834766,yolo_v8
121_20220503T061259983Z_s00.mp4___1250.jpg,964c28d0-0ef7-4214-9627-853e038fcbab,CNT-df830329-49f9-4569-8a7b-c7f8f19dad6e,0,0.76,0.475463,0.257812,0.056481,0.113542,0.006412965702,2026-01-26 18:37:47.834922,yolo_v8
12_20210809T010801880Z_s01frame914947632481.jpg,50c54b9b-e678-471c-ad47-ffe74e14a8e5,CNT-33122cdc-9eef-46a7-9ee2-d25fd80f5966,0,0.758,0.739352,0.355729,0.084259,0.055208,0.004651770872,2026-01-26 18:37:47.834962,yolo_v8
12_20210809T010801880Z_s01frame914947632481.jpg,50c54b9b-e678-471c-ad47-ffe74e14a8e5,CNT-33122cdc-9eef-46a7-9ee2-d25fd80f5966,0,0.852,0.401852,0.416146,0.035185,0.172917,0.006084084645,2026-01-26 18:37:47.834964,yolo_v8
12_20210809T010801880Z_s01frame914947632481.jpg,50c54b9b-e678-471c-ad47-ffe74e14a8e5,CNT-33122cdc-9eef-46a7-9ee2-d25fd80f5966,1,0.904,0.065741,0.655208,0.12963,0.016667,0.00216054321,2026-01-26 18:37:47.834966,yolo_v8
113_20220509T121733608Z_s00.mp4_2400.jpg,103277be-ea5e-4c15-8e3b-988e3ea6fa8e,CNT-0fe9c798-d2cd-476f-b4da-a27ab53f12f3,0,0.868,0.781944,0.33125,0.05463,0.238542,0.01303154946,2026-01-26 18:37:47.835924,yolo_v8
113_20220509T121733608Z_s00.mp4_2400.jpg,103277be-ea5e-4c15-8e3b-988e3ea6fa8e,CNT-0fe9c798-d2cd-476f-b4da-a27ab53f12f3,1,0.961,0.845833,0.646094,0.100926,0.020313,0.002050109838,2026-01-26 18:37:47.835927,yolo_v8
13_20220414T122811786Z_s00.mp4_69800.jpg,3357e914-32d6-4b88-bdbc-f8679d51c103,CNT-cbc453c9-b152-4e6a-86af-e2739f418677,0,0.856,0.918056,0.347396,0.032407,0.197917,0.006413896219,2026-01-26 18:37:47.837358,yolo_v8
13_20220414T122811786Z_s00.mp4_69800.jpg,3357e914-32d6-4b88-bdbc-f8679d51c103,CNT-cbc453c9-b152-4e6a-86af-e2739f418677,1,0.752,0.647222,0.607031,0.144444,0.018229,0.0026330696759999,2026-01-26 18:37:47.837361,yolo_v8
12_20210722T015401734Z_s00frame443372333707.jpg,e35500f4-b55e-48d0-935e-73f8adfdb405,CNT-422f1086-f075-4c52-b346-5fe2c6586f53,0,0.867,0.432292,0.441667,0.014583,0.451852,0.006589357716,2026-01-26 18:37:47.837413,yolo_v8
12_20210722T015401734Z_s00frame443372333707.jpg,e35500f4-b55e-48d0-935e-73f8adfdb405,CNT-422f1086-f075-4c52-b346-5fe2c6586f53,0,0.918,0.693229,0.22037,0.05,0.12963,0.0064815,2026-01-26 18:37:47.837416,yolo_v8
12_20210722T015401734Z_s00frame443372333707.jpg,e35500f4-b55e-48d0-935e-73f8adfdb405,CNT-422f1086-f075-4c52-b346-5fe2c6586f53,1,0.854,0.404687,0.915741,0.072917,0.027778,0.002025488426,2026-01-26 18:37:47.837418,yolo_v8
12_20210722T015401734Z_s00frame443372333707.jpg,e35500f4-b55e-48d0-935e-73f8adfdb405,CNT-422f1086-f075-4c52-b346-5fe2c6586f53,1,0.843,0.867708,0.940741,0.086458,0.037037,0.0032021449459999,2026-01-26 18:37:47.837420,yolo_v8
101_20220321T010827688Z_s00.mp4_51700.jpg,8f0c164a-fafc-45d0-baf2-693a84a4c711,CNT-3ad9a36c-2948-4142-b1ea-f29fa25c2964,0,0.934,0.747685,0.266146,0.036111,0.194792,0.0070341339119999,2026-01-26 18:37:47.837543,yolo_v8
101_20220321T010827688Z_s00.mp4_51700.jpg,8f0c164a-fafc-45d0-baf2-693a84a4c711,CNT-3ad9a36c-2948-4142-b1ea-f29fa25c2964,1,0.806,0.739352,0.525781,0.084259,0.018229,0.001535957311,2026-01-26 18:37:47.837545,yolo_v8
100_20220321T010741565Z_s00.mp4_22800.jpg,c1f7e321-f916-4a80-abc0-e75241593bf4,CNT-9ebba0f4-95e9-4707-bcc6-8bd468ca2151,0,0.831,0.874537,0.326562,0.071296,0.220833,0.0157445095679999,2026-01-26 18:37:47.837756,yolo_v8
100_20220321T010741565Z_s00.mp4_22800.jpg,c1f7e321-f916-4a80-abc0-e75241593bf4,CNT-9ebba0f4-95e9-4707-bcc6-8bd468ca2151,0,0.773,0.043519,0.253125,0.075926,0.296875,0.02254053125,2026-01-26 18:37:47.837758,yolo_v8
100_20220321T010741565Z_s00.mp4_22800.jpg,c1f7e321-f916-4a80-abc0-e75241593bf4,CNT-9ebba0f4-95e9-4707-bcc6-8bd468ca2151,1,0.793,0.942593,0.584115,0.114815,0.024479,0.002810556385,2026-01-26 18:37:47.837760,yolo_v8
11_20220405T065944010Z_s00.mp4___150.jpg,a899aaf3-9493-485a-958a-6a403db9eb56,CNT-7073dd5a-cae8-4be2-86c8-d1189c5b0d19,0,0.922,0.528704,0.632292,0.022222,0.120833,0.0026851509259999,2026-01-26 18:37:47.837800,yolo_v8
11_20220405T065944010Z_s00.mp4___150.jpg,a899aaf3-9493-485a-958a-6a403db9eb56,CNT-7073dd5a-cae8-4be2-86c8-d1189c5b0d19,1,0.781,0.478241,0.78776,0.089815,0.015104,0.00135656576,2026-01-26 18:37:47.837802,yolo_v8
14_20220509T040038118Z_s00.mp4___150.jpg,a1e33464-973f-4f64-8590-6a7925fe4fa0,CNT-9dd93a8a-2809-42d3-942d-f1813f23b4d5,0,0.75,0.026389,0.66901,0.050926,0.111979,0.0057026425539999,2026-01-26 18:37:47.837916,yolo_v8
110_20220307T122736849Z_s00.mp4_125100.jpg,16048875-0152-4d00-80e1-fc4aede0b0bb,CNT-5929371f-009e-4d04-b0a3-75e777e0e036,0,0.984,0.539352,0.211198,0.037963,0.209896,0.0079682818479999,2026-01-26 18:37:47.837956,yolo_v8
110_20220307T122736849Z_s00.mp4_125100.jpg,16048875-0152-4d00-80e1-fc4aede0b0bb,CNT-5929371f-009e-4d04-b0a3-75e777e0e036,1,0.842,0.201852,0.505208,0.12037,0.019792,0.00238236304,2026-01-26 18:37:47.837958,yolo_v8
119_20220322T011600767Z_s00.mp4_66600.jpg,3f2ee4e4-fad7-4880-9424-1a7e98744bff,CNT-0cbeda96-b62e-4b65-8996-ee76c41ca30f,0,0.964,0.477778,0.296094,0.051852,0.183854,0.009533197608,2026-01-26 18:37:47.838072,yolo_v8
119_20220322T011600767Z_s00.mp4_66600.jpg,3f2ee4e4-fad7-4880-9424-1a7e98744bff,CNT-0cbeda96-b62e-4b65-8996-ee76c41ca30f,1,0.899,0.471296,0.525,0.087037,0.019792,0.001722636304,2026-01-26 18:37:47.838074,yolo_v8
119_20220322T011600767Z_s00.mp4_66600.jpg,3f2ee4e4-fad7-4880-9424-1a7e98744bff,CNT-0cbeda96-b62e-4b65-8996-ee76c41ca30f,1,0.832,0.862963,0.508594,0.061111,0.013021,0.0007957263309999,2026-01-26 18:37:47.838076,yolo_v8
106_20220322T125700074Z_s00.mp4_36100.jpg,29248ca3-a5d4-470c-9696-6521f9a2a4a6,CNT-610a8ab9-d472-4bb4-b60f-fd550c594359,0,0.904,0.655093,0.253125,0.050926,0.235417,0.011988846142,2026-01-26 18:37:47.839454,yolo_v8
106_20220322T125700074Z_s00.mp4_36100.jpg,29248ca3-a5d4-470c-9696-6521f9a2a4a6,CNT-610a8ab9-d472-4bb4-b60f-fd550c594359,1,0.942,0.204167,0.610156,0.130556,0.021354,0.002787892824,2026-01-26 18:37:47.839457,yolo_v8
14_20220428T012931844Z_s00.mp4_116200.jpg,ab173656-3aa8-46d4-a57e-431f9f7abc8f,CNT-ff17c357-3332-4d2b-94dd-de8cdaf4f66f,0,0.823,0.619444,0.335677,0.02963,0.138021,0.00408956223,2026-01-26 18:37:47.839598,yolo_v8
14_20220428T012931844Z_s00.mp4_116200.jpg,ab173656-3aa8-46d4-a57e-431f9f7abc8f,CNT-ff17c357-3332-4d2b-94dd-de8cdaf4f66f,1,0.791,0.38287,0.509635,0.067593,0.017188,0.001161788484,2026-01-26 18:37:47.839600,yolo_v8
14_20220428T012931844Z_s00.mp4_116200.jpg,ab173656-3aa8-46d4-a57e-431f9f7abc8f,CNT-ff17c357-3332-4d2b-94dd-de8cdaf4f66f,1,0.851,0.841667,0.557292,0.109259,0.026042,0.002845322878,2026-01-26 18:37:47.839602,yolo_v8
14_20220428T012931844Z_s00.mp4_116200.jpg,ab173656-3aa8-46d4-a57e-431f9f7abc8f,CNT-ff17c357-3332-4d2b-94dd-de8cdaf4f66f,0,0.878,0.777778,0.138802,0.225926,0.099479,0.022474892554,2026-01-26 18:37:47.839604,yolo_v8
114_20220616T122504219Z_s00.mp4___250.jpg,5d4a182a-6909-4f1e-abd0-16a4d31bc47a,CNT-380a2efb-860a-4c65-b935-ab1c5164fd5b,0,0.864,0.665741,0.423958,0.040741,0.130208,0.0053048041279999,2026-01-26 18:37:47.839736,yolo_v8
114_20220616T122504219Z_s00.mp4___250.jpg,5d4a182a-6909-4f1e-abd0-16a4d31bc47a,CNT-380a2efb-860a-4c65-b935-ab1c5164fd5b,0,0.75,0.050926,0.441406,0.051852,0.122396,0.006346477392,2026-01-26 18:37:47.839738,yolo_v8
161_20220613T122609707Z_s00.mp4_850.jpg,8b7f4516-e0fe-4932-b620-38a71ca2f7cc,CNT-8701e8da-2433-4fbd-be75-b1442a92db8c,0,0.911,0.543519,0.209375,0.062963,0.25,0.01574075,2026-01-26 18:37:47.839916,yolo_v8
161_20220613T122609707Z_s00.mp4_850.jpg,8b7f4516-e0fe-4932-b620-38a71ca2f7cc,CNT-8701e8da-2433-4fbd-be75-b1442a92db8c,0,0.976,0.901389,0.236979,0.049074,0.228125,0.01119500625,2026-01-26 18:37:47.839918,yolo_v8
161_20220613T122609707Z_s00.mp4_850.jpg,8b7f4516-e0fe-4932-b620-38a71ca2f7cc,CNT-8701e8da-2433-4fbd-be75-b1442a92db8c,1,0.802,0.607407,0.511979,0.092593,0.021875,0.0020254718749999,2026-01-26 18:37:47.839919,yolo_v8
15_20210802T103237988Z_s00frame464272358051.jpg,997d7bb9-40ac-48dc-ac4c-a248d618b439,CNT-28a6df4a-098c-41ac-be29-89b428eb067d,0,0.914,0.904167,0.442969,0.043519,0.125521,0.005462548399,2026-01-26 18:37:47.840096,yolo_v8
15_20210802T103237988Z_s00frame464272358051.jpg,997d7bb9-40ac-48dc-ac4c-a248d618b439,CNT-28a6df4a-098c-41ac-be29-89b428eb067d,0,0.807,0.31713,0.498177,0.030556,0.128646,0.003930907176,2026-01-26 18:37:47.840097,yolo_v8
15_20210802T103237988Z_s00frame464272358051.jpg,997d7bb9-40ac-48dc-ac4c-a248d618b439,CNT-28a6df4a-098c-41ac-be29-89b428eb067d,1,0.751,0.731019,0.60625,0.078704,0.016667,0.001311759568,2026-01-26 18:37:47.840099,yolo_v8
15_20210802T103237988Z_s00frame464272358051.jpg,997d7bb9-40ac-48dc-ac4c-a248d618b439,CNT-28a6df4a-098c-41ac-be29-89b428eb067d,1,0.821,0.110648,0.623698,0.078704,0.021354,0.001680645216,2026-01-26 18:37:47.840101,yolo_v8
108_20220322T114601527Z_s00.mp4_124300.jpg,141646a6-6de7-45e0-9f69-ec1d8f60562e,CNT-f4d81940-7717-4238-9152-66f242ac6631,0,0.811,0.909722,0.263021,0.037963,0.246875,0.009372115625,2026-01-26 18:37:47.840282,yolo_v8
108_20220322T114601527Z_s00.mp4_124300.jpg,141646a6-6de7-45e0-9f69-ec1d8f60562e,CNT-f4d81940-7717-4238-9152-66f242ac6631,1,0.884,0.956019,0.542708,0.087963,0.01875,0.00164930625,2026-01-26 18:37:47.840284,yolo_v8
115_20220425T115311121Z_s00.mp4_6200.jpg,e7b41e4d-8d71-416f-ac19-6687681276d9,CNT-28c05c08-b626-4229-9b02-894ddedb6599,0,0.752,0.871759,0.274479,0.076852,0.202083,0.015530482716,2026-01-26 18:37:47.840422,yolo_v8
115_20220425T115311121Z_s00.mp4_6200.jpg,e7b41e4d-8d71-416f-ac19-6687681276d9,CNT-28c05c08-b626-4229-9b02-894ddedb6599,1,0.865,0.614352,0.523438,0.106481,0.029167,0.003105731327,2026-01-26 18:37:47.840425,yolo_v8
100_20220422T014127464Z_s00.mp4_62400.jpg,7b1c2d3d-d897-4852-9444-1ebfb018938d,CNT-6f9c304e-af2b-4cd2-9685-5b09fbe667e2,1,0.762,0.942593,0.51276,0.081481,0.017188,0.0014004954279999,2026-01-26 18:37:47.840538,yolo_v8
100_20220422T014127464Z_s00.mp4_62400.jpg,7b1c2d3d-d897-4852-9444-1ebfb018938d,CNT-6f9c304e-af2b-4cd2-9685-5b09fbe667e2,0,0.846,0.913889,0.27526,0.046296,0.167187,0.007740089352,2026-01-26 18:37:47.840540,yolo_v8
100_20220422T014127464Z_s00.mp4_62400.jpg,7b1c2d3d-d897-4852-9444-1ebfb018938d,CNT-6f9c304e-af2b-4cd2-9685-5b09fbe667e2,0,0.954,0.219444,0.266927,0.068519,0.229687,0.015737923553,2026-01-26 18:37:47.840544,yolo_v8
102_20220506T124141806Z_s00.mp4_65700.jpg,876874f4-9f90-4ad0-929f-fb3ff0770f59,CNT-c23773b0-4e43-473d-a368-60d3c7bf903c,0,0.906,0.850926,0.2875,0.057407,0.25,0.01435175,2026-01-26 18:37:47.840671,yolo_v8
102_20220506T124141806Z_s00.mp4_65700.jpg,876874f4-9f90-4ad0-929f-fb3ff0770f59,CNT-c23773b0-4e43-473d-a368-60d3c7bf903c,1,0.968,0.46713,0.640625,0.112037,0.033333,0.003734529321,2026-01-26 18:37:47.840672,yolo_v8
11_20220414T122439355Z_s00.mp4_60000.jpg,200fa97b-84a1-4d52-a852-04883be87652,CNT-ea3024a9-7250-4730-9ebc-3e3987113c95,0,0.841,0.606481,0.234115,0.040741,0.209896,0.008551372936,2026-01-26 18:37:47.840711,yolo_v8
11_20220414T122439355Z_s00.mp4_60000.jpg,200fa97b-84a1-4d52-a852-04883be87652,CNT-ea3024a9-7250-4730-9ebc-3e3987113c95,0,0.817,0.815741,0.292187,0.035185,0.163542,0.00575422527,2026-01-26 18:37:47.840713,yolo_v8
11_20220414T122439355Z_s00.mp4_60000.jpg,200fa97b-84a1-4d52-a852-04883be87652,CNT-ea3024a9-7250-4730-9ebc-3e3987113c95,1,0.954,0.613889,0.54401,0.133333,0.021354,0.002847192882,2026-01-26 18:37:47.840714,yolo_v8
15_20220519T122815012Z_s00.mp4_1150.jpg,26d86a76-4881-4867-a5b5-af64c8b305b5,CNT-d828a7b2-5698-4398-8964-eefa330ab48b,1,0.907,0.668519,0.626823,0.116667,0.018229,0.002126722743,2026-01-26 18:37:47.840890,yolo_v8
142_20220504T121723598Z_s00.mp4___1500.jpg,5c449ad5-b94b-487b-aed0-d3c47c6f9be3,CNT-15911492-60fb-4980-92c2-0bf1b546a5bb,0,0.887,0.84537,0.330469,0.051852,0.304688,0.015798682176,2026-01-26 18:37:47.841006,yolo_v8
142_20220504T121723598Z_s00.mp4___1500.jpg,5c449ad5-b94b-487b-aed0-d3c47c6f9be3,CNT-15911492-60fb-4980-92c2-0bf1b546a5bb,1,0.819,0.310648,0.705729,0.136111,0.029167,0.003969949537,2026-01-26 18:37:47.841008,yolo_v8
12_20220509T035827801Z_s00.mp4___600.jpg,3bf16b5c-63d3-48e1-adfd-c61697e92a20,CNT-50a358be-7152-43fa-bdf0-d2c49fb1d1a1,0,0.78,0.468519,0.654427,0.038889,0.119271,0.004638329919,2026-01-26 18:37:47.841049,yolo_v8
12_20220509T035827801Z_s00.mp4___600.jpg,3bf16b5c-63d3-48e1-adfd-c61697e92a20,CNT-50a358be-7152-43fa-bdf0-d2c49fb1d1a1,1,0.876,0.461574,0.806771,0.084259,0.016667,0.001404344753,2026-01-26 18:37:47.841051,yolo_v8
13_20210526T020925584Z.jpg,521ef4c7-43c3-4b68-9571-48266c7a1457,CNT-43e045c9-bd34-41b8-8f5d-a70d0c5b013a,0,0.933,0.77625,0.336562,0.030833,0.149375,0.004605679375,2026-01-26 18:37:47.841198,yolo_v8
13_20210526T020925584Z.jpg,521ef4c7-43c3-4b68-9571-48266c7a1457,CNT-43e045c9-bd34-41b8-8f5d-a70d0c5b013a,1,0.868,0.607917,0.532188,0.065833,0.025625,0.001686970625,2026-01-26 18:37:47.841200,yolo_v8
13_20210526T020925584Z.jpg,521ef4c7-43c3-4b68-9571-48266c7a1457,CNT-43e045c9-bd34-41b8-8f5d-a70d0c5b013a,1,0.986,0.131667,0.55875,0.033333,0.01375,0.00045832875,2026-01-26 18:37:47.841201,yolo_v8
119_20220214T022916494Z_s00.mp4_81000.jpg,28ee31bc-e196-46b3-8a56-4ed1468b8dc6,CNT-caacc469-8078-4186-a8d8-09c012055657,0,0.849,0.924537,0.238021,0.09537,0.052083,0.00496715571,2026-01-26 18:37:47.843702,yolo_v8
119_20220214T022916494Z_s00.mp4_81000.jpg,28ee31bc-e196-46b3-8a56-4ed1468b8dc6,CNT-caacc469-8078-4186-a8d8-09c012055657,0,0.883,0.713426,0.252604,0.043519,0.286458,0.012466365702,2026-01-26 18:37:47.843712,yolo_v8
119_20220214T022916494Z_s00.mp4_81000.jpg,28ee31bc-e196-46b3-8a56-4ed1468b8dc6,CNT-caacc469-8078-4186-a8d8-09c012055657,1,0.855,0.622222,0.617708,0.138889,0.025,0.003472225,2026-01-26 18:37:47.843720,yolo_v8
118_20220322T011509665Z_s00.mp4_15500.jpg,dd0974a7-6abc-4543-a208-c4dadbc6680e,CNT-4a6d93d3-7b67-469d-957d-e96daf0f6bb3,0,0.811,0.874537,0.373437,0.071296,0.228125,0.0162644,2026-01-26 18:37:47.843974,yolo_v8
118_20220322T011509665Z_s00.mp4_15500.jpg,dd0974a7-6abc-4543-a208-c4dadbc6680e,CNT-4a6d93d3-7b67-469d-957d-e96daf0f6bb3,1,0.936,0.906944,0.723958,0.113889,0.022917,0.002609994213,2026-01-26 18:37:47.843976,yolo_v8
101_20220506T114017935Z_s00.mp4_18600.jpg,ea80a848-8426-4216-8064-2d9174c78e69,CNT-eaad671f-16f5-42f8-9729-402cab1d9973,0,0.943,0.618056,0.30599,0.037963,0.216146,0.008205550598,2026-01-26 18:37:47.844093,yolo_v8
101_20220506T114017935Z_s00.mp4_18600.jpg,ea80a848-8426-4216-8064-2d9174c78e69,CNT-eaad671f-16f5-42f8-9729-402cab1d9973,1,0.756,0.280556,0.614062,0.109259,0.029167,0.0031867572529999,2026-01-26 18:37:47.844095,yolo_v8
15_20210802T103237988Z_s00frame567207011329.jpg,688ad87c-bb5d-401f-bec8-8eb0f5d77d8c,CNT-e5424704-8727-40aa-be7a-a65299eb7050,0,0.84,0.251852,0.466927,0.02963,0.118229,0.00350312527,2026-01-26 18:37:47.844137,yolo_v8
15_20210802T103237988Z_s00frame567207011329.jpg,688ad87c-bb5d-401f-bec8-8eb0f5d77d8c,CNT-e5424704-8727-40aa-be7a-a65299eb7050,1,0.752,0.0375,0.616146,0.073148,0.021875,0.0016001125,2026-01-26 18:37:47.844139,yolo_v8
120_20220214T023020174Z_s00.mp4_800.jpg,46be093e-0c91-44b3-b48b-46e508994b15,CNT-af970bef-dbf0-4039-8abc-8637e3808163,0,0.864,0.449074,0.129948,0.555556,0.063021,0.035011694676,2026-01-26 18:37:47.844277,yolo_v8
